#	type	pattern	pilot	lemma
715	T	N N	pronunciation variants	pronunciation variant
715	V[s]	A N N	multiple pronunciation variants	multiple pronunciation variant
716	T	N N	EN voice	en voice
717	T	A	distinguishable	distinguishable
718	T	N N	phoneme recognizers	phoneme recognizer
719	T	N	LibriTTS	libritts
720	T	A	WaveNet-based	wavenet-based
721	T	A N	synthetic utterances	synthetic utterance
721	V[s]	A C A N	real and synthetic utterances	real and synthetic utterance
722	T	N P N	rest of the model	rest of model
723	T	A N	Gaussian WaveNet	gaussian wavenet
724	T	A N	raw spectrogram	raw spectrogram
725	T	A A N	multilingual acoustic models	multilingual acoustic model
726	T	N	website	website
727	T	A N	smaller footprint	small footprint
728	T	N V A	language were disjoint	language be disjoint
729	T	N P N	sequence of words	sequence of word
729	V[s]	N N	word sequence	word sequence
730	T	A N	hidden activation	hidden activation
731	T	N	Prenger	prenger
732	T	N N	TTS pipeline	tts pipeline
733	T	N N	speech rate	speech rate
734	T	N N	rewrite rules	rewrite rule
735	T	A N	bilingual speaker	bilingual speaker
736	T	N N	decoder step	decoder step
736	V[s]	N N N	decoder time steps	decoder time step
737	T	A N	articulatory features	articulatory feature
738	T	N N	FFT blocks	fft block
739	T	N N	model performance	model performance
740	T	N N	pronunciation accuracy	pronunciation accuracy
741	T	A N	human speech	human speech
742	T	A	scalable	scalable
743	T	N N	development sets	development set
744	T	A N	good generalization	good generalization
745	T	N	diphone	diphone
746	T	N N	TTS task	tts task
747	T	N N	research community	research community
748	T	N N N	text input representations	text input representation
749	T	N N	loss function	loss function
750	T	N N N	autoregressive text-to-spectrogram model	autoregressive text-to-spectrogram model
751	T	A	waveform-level	waveform-level
752	T	N N	phoneme labels	phoneme label
753	T	A N	discriminative features	discriminative feature
754	T	N	ECDF	ecdf
755	T	N	Arık	arık
756	T	N P N	minutes of speech	minute of speech
757	T	A N N	HMM-based ASR system	hmm-based asr system
758	T	N N	duration sequence	duration sequence
758	V[s]	N N N	phoneme duration sequence	phoneme duration sequence
759	T	A	syllabic	syllabic
760	T	N	increments	increment
761	T	N N N	speaker verification task	speaker verification task
762	T	N	pronunciation	pronunciation
763	T	N	time-steps	time-steps
764	T	A	Unicode	unicode
765	T	A	heuristic	heuristic
766	T	N N	log-mel spectrograms	log-mel spectrograms
767	T	A A N	long short-term memory	long short-term memory
768	T	N N	Markov models	markov model
768	V[s]	A N N	hidden Markov models	hidden markov model
769	T	A N	numeral expansion	numeral expansion
770	T	A N N	lexical analysis WFST	lexical analysis wfst
771	T	A N	parallel waveform	parallel waveform
772	T	A N	statistical models	statistical model
773	T	A N N	neural TTS model	neural tts model
774	T	N N	posterior probabilities	posterior probability
774	V[s]	N N N	phone posterior probabilities	phone posterior probability
775	T	N P N	duration of every phoneme	duration of phoneme
775	V[s]+	N N	phoneme duration	phoneme duration
776	T	N	lookup	lookup
777	T	N N	model size	model size
778	T	A	data-driven	data-driven
779	T	A	finite-state	finite-state
780	T	N N	speaker gender	speaker gender
781	T	N N	Information Retrieval	information retrieval
782	T	A N	original Tacotron	original tacotron
783	T	N V A	results are consistent	result be consistent
784	T	A N N	neural network input	neural network input
785	T	N N	reference data	reference datum
786	T	N N	configuration file	configuration file
787	T	A N	50ms windows	50ms window
788	T	A N	linear transformation	linear transformation
789	T	A	laborious	laborious
790	T	N P N	powers of the base	power of base
791	T	N P A N	development of multilingual speech	development of multilingual speech
792	T	N N	G2P model	g2p model
793	T	N N	state distributions	state distribution
794	T	N N	training criteria	training criterion
795	T	N P N	variety of speakers	variety of speaker
796	T	N	DNNs	dnns
797	T	N N	sample-by-sample manner	sample-by-sample manner
798	T	A A N N	parallel neural TTS system	parallel neural tts system
799	T	N N	LJSpeech dataset	ljspeech dataset
800	T	A	knowledge-based	knowledge-based
801	T	N N	source-filter model	source-filter model
802	T	A N	male speakers	male speaker
803	T	N N	encoder architecture	encoder architecture
803	V[s]	A A N N	variational residual encoder architecture	variational residual encoder architecture
804	T	N N	ASR studies	asr study
805	T	N N	CPU implementation	cpu implementation
806	T	A N	lexical renditions	lexical rendition
807	T	N	FSTs	fsts
808	T	A N	discriminative models	discriminative model
808	V[s]	N A N	speaker discriminative models	speaker discriminative model
809	T	A N N	statistical machine translation	statistical machine translation
810	T	A N	Mechanical Turk	mechanical turk
811	T	A N	similar results	similar result
812	T	A C A N	linguistic and acoustic features	linguistic and acoustic feature
813	T	N	TC-STAR	tc-star
814	T	A N	informal comparisons	informal comparison
814	V[s]	A N P N	informal comparisons of the outputs	informal comparison of output
815	T	A N	token units	token unit
816	T	N P N	area of research	area of research
817	T	A N N	high quality synthesis	high quality synthesis
818	T	N N	text transcript	text transcript
819	T	N N N	unit selection technique	unit selection technique
820	T	A	nonlinear	nonlinear
821	T	A N	standard deviation	standard deviation
822	T	A	fixed-dimensional	fixed-dimensional
823	T	A N	faster convergence	fast convergence
824	T	A N N	Joint sequence model	joint sequence model
825	T	N N	state machine	state machine
826	T	N	latten	latten
827	T	A N	companion webpage	companion webpage
828	T	N N	WaveNet vocoder	wavenet vocoder
829	T	N N	phrase boundary	phrase boundary
829	V[s]	A N N	prosodic phrase boundary	prosodic phrase boundary
830	T	A N	manual intervention	manual intervention
831	T	N P N N	amount of text data	amount of text datum
832	T	A	reverse	reverse
833	T	A N	acoustic confusions	acoustic confusion
834	T	A N	original language	original language
835	T	N N	G2P systems	g2p system
836	T	A N N	inverse system output	inverse system output
837	T	A A N N	5-scale mean opinion score	5-scale mean opinion score
838	T	N N	kernel sizes	kernel size
839	T	N N	Bordeaux Dr	bordeaux dr
840	T	N	GRUs	grus
841	T	A N N	professional voice actors	professional voice actor
842	T	N A N	production parametric system	production parametric system
843	T	N P N	terms of naturalness	term of naturalness
844	T	N	ELDA	elda
845	T	A N N	cross-lingual MLP features	cross-lingual mlp feature
846	T	A N N	Unicode character database	unicode character database
847	T	N N	CBHG encoder	cbhg encoder
848	T	N N	system construction	system construction
849	T	N	bootstrap	bootstrap
850	T	A N N	multilingual ASR system	multilingual asr system
851	T	N N	source signal	source signal
852	T	N	ML-MLP	ml-mlp
853	T	N N	word pronunciation	word pronunciation
854	T	N N	voice characteristics	voice characteristic
855	T	N N	rhythm data	rhythm datum
856	T	A	IPA-based	ipa-based
857	T	N N	encoder-decoder architecture	encoder-decoder architecture
858	T	N	params	params
859	T	A N	attention-based model	attention-based model
860	T	A	64-dim	64-dim
861	T	N N	network weights	network weight
862	T	A N	latent characteristics	latent characteristic
863	T	N N N	attention error analysis	attention error analysis
864	T	N N	feature maps	feature map
865	T	N N	inference process	inference process
866	T	A	context-independent	context-independent
867	T	N N	word skip	word skip
868	T	N N	speaker voice	speaker voice
869	T	A N	oblique case	oblique case
870	T	N P N N N	sequence of log-mel spectrogram frames	sequence of log-mel spectrogram frame
871	T	N N	crowdMOS toolkit	crowdmos toolkit
872	T	N	TDNN	tdnn
873	T	A	nontrivial	nontrivial
874	T	A N	Gaussian filter	gaussian filter
875	T	N	numbuilder	numbuilder
876	T	N N	regression trees	regression tree
877	T	N N	kHz audio	khz audio
878	T	N A N	multi-speaker Deep Voice	multi-speaker deep voice
879	T	N N A N	input language acoustic model	input language acoustic model
880	T	A N N	subjective evaluation test	subjective evaluation test
881	T	N N N	input text encoder	input text encoder
882	T	N N	language detection	language detection
882	V[s]	A N N	automatic language detection	automatic language detection
883	T	N N	IPA symbols	ipa symbol
884	T	N P A N	output of the multilingual MLP	output of multilingual mlp
885	T	A N	conventional approaches	conventional approach
886	T	N N N	phoneme duration sequence	phoneme duration sequence
887	T	A N	high naturalness	high naturalness
888	T	N	LS-Other	ls-other
889	T	N N	multi-speaker Tacotron	multi-speaker tacotron
890	T	N N	GALE project	gale project
891	T	N N	single-speaker model	single-speaker model
892	T	N	E2E-Prosody	e2e-prosody
893	T	N N	one-hot vector	one-hot vector
894	T	A N	linear interpolation	linear interpolation
895	T	N C N N	training and development subsets	training and development subset
896	T	N N	recording script	recording script
897	T	N N	similarity score	similarity score
897	V[s]	N N N	similarity MOS scores	similarity mo score
898	T	A N	extra input	extra input
899	T	N N	TTS training	tts training
900	T	N	LM-BM	lm-bm
901	T	N V A	pronunciations are correct	pronunciation be correct
902	T	A N N	lowest similarity MOS	low similarity mo
903	T	A A N	hyperbolic tangent units	hyperbolic tangent unit
904	T	A N	perceptual quality	perceptual quality
905	T	N N	selection synthesizers	selection synthesizer
906	T	N P N	length of the filters	length of filter
907	T	N C A N	utterance or whole speech	utterance or whole speech
908	T	A	sample-level	sample-level
909	T	A A N	standard spectral features	standard spectral feature
910	T	A N P N	parametric representation of speech	parametric representation of speech
911	T	N	pre-processing	pre-processing
912	T	N	Melodia	melodia
913	T	N N	label sequence	label sequence
914	T	N N	rater instructions	rater instruction
915	T	N N	LibriSpeech speakers	librispeech speaker
916	T	A A N N	crowdsourced Mean Opinion Score	crowdsourced mean opinion score
917	T	N N	feature observations	feature observation
918	T	N N	CBHG module	cbhg module
919	T	A A N	statistical parametric approaches	statistical parametric approach
920	T	N	mean-variance	mean-variance
921	T	N N	source text	source text
922	T	N N	LVCSR system	lvcsr system
923	T	N	deverberation	deverberation
924	T	N N	concatenation costs	concatenation cost
925	T	N N	text transcription	text transcription
926	T	N N	GlobalPhone speech	globalphone speech
927	T	A N N	hidden Markov models	hidden markov model
928	T	A N N	wrong attention alignments	wrong attention alignment
929	T	N N N	waveform generation module	waveform generation module
930	T	N N	word accuracy	word accuracy
931	T	N C N N	spectral and excitation parameters	spectral and excitation parameter
932	T	A	Bi-GRU	bi-gru
933	T	N N	phoneme string	phoneme string
934	T	A N	100-sentence test	100-sentence test
935	T	N N	TTS output	tts output
936	T	N N	FFT size	fft size
937	T	A N	rare words	rare word
938	T	N N	input frame	input frame
939	T	N N	syllable structure	syllable structure
940	T	A	median	median
941	T	N A N	vanilla seq2seq model	vanilla seq2seq model
942	T	A N	recurrent initialization	recurrent initialization
943	T	N P N	structure of this model	structure of model
943	V[s]	N N	Model Structure	model structure
944	T	A N	high-quality speech	high-quality speech
944	V[img]	A N N	high quality speech	high quality speech
945	T	N N	Yonghui Wu	yonghui wu
946	T	N	cepstra	cepstra
947	T	N N	hyperparameter optimization	hyperparameter optimization
948	T	A N	Parallel WaveNet	parallel wavenet
949	T	A	semantic	semantic
950	T	A	comparative	comparative
951	T	N P N	batch of samples	batch of sample
952	T	N P A N	scratch with random initialization	scratch with random initialization
953	T	N N	input vectors	input vector
953	V[s]	A N N N	neural network input vector	neural network input vector
954	T	N	encoder-attention-decoder	encoder-attention-decoder
955	T	N N	attention module	attention module
956	T	N N N	multi-speaker speech synthesis	multi-speaker speech synthesis
957	T	N N	Lexicon construction	lexicon construction
958	T	N N	Simple4All Tundra	simple4all tundra
959	T	A N	multiple threads	multiple thread
960	T	N P N	terms of CER	term of cer
961	T	A N N	fundamental frequency model	fundamental frequency model
961	V[s]	A N N N	fundamental frequency prediction models	fundamental frequency prediction model
962	T	N N N	Number Lexicon transducer	number lexicon transducer
963	T	A N	Swiss French	swiss french
964	T	A	logographic	logographic
965	T	N N	grant agreement	grant agreement
966	T	N	MULTI	multi
967	T	A	concatenative	concatenative
968	T	A N	parallel vocoder	parallel vocoder
968	V[s]	A A N	parallel neural vocoder	parallel neural vocoder
969	T	N N	phoneme embeddings	phoneme embeddings
970	T	N N N	domain adversarial training	domain adversarial training
971	T	N N	percentage expression	percentage expression
972	T	N P A N	normalization of non-standard words	normalization of non-standard word
973	T	N N	VCTK model	vctk model
974	T	A	hand-engineered	hand-engineered
975	T	N N	word forms	word form
976	T	N	computation	computation
977	T	A N	phonetic component	phonetic component
978	T	N N P N	classification accuracy of a speaker	classification accuracy of speaker
979	T	N	SAMPA	sampa
980	T	N	runtime	runtime
981	T	N N	Encoder-Decoder Bi-LSTM	encoder-decoder bi-lstm
982	T	N N	learning rate	learning rate
983	T	A N N	average voice models	average voice model
984	T	N P N N	amount of adaptation data	amount of adaptation datum
985	T	N N N	end-to-end TTS systems	end-to-end tts system
986	T	N N	encoder-decoder models	encoder-decoder model
987	T	A N	unnatural pauses	unnatural pause
988	T	N N N	Speech Technology Research	speech technology research
989	T	N N N	Similarity Naturalness Similarity	similarity naturalness similarity
990	T	N	unigram	unigram
991	T	A N N	fundamental frequency contour	fundamental frequency contour
992	T	A A N N	unsupervised cross-lingual speaker adaptation	unsupervised cross-lingual speaker adaptation
993	T	A A N	1D convolutional network	1d convolutional network
994	T	A N	previous section	previous section
995	T	N N	emission probabilities	emission probability
996	T	A N N	minimum generation error	minimum generation error
997	T	N	ct−1	ct−1
998	T	N N N	Naturalness Similarity Naturalness	naturalness similarity naturalness
999	T	A N	long phonemes	long phoneme
1000	T	N P N	rest of this paper	rest of paper
1001	T	A N	real speakers	real speaker
1002	T	A N	unified approaches	unified approach
1003	T	A A N	feedforward neural network	feedforward neural network
1004	T	N N	adversarial classifier	adversarial classifier
1004	V[s]	N N N	adversarial speaker classifier	adversarial speaker classifier
1005	T	N N	data resources	datum resource
1006	T	N N	phoneme side	phoneme side
1007	T	A N	multilingual database	multilingual database
1008	T	R	optionally	optionally
1009	T	A	speaker-discriminative	speaker-discriminative
1010	T	N N	Carnegie Mellon	carnegie mellon
1011	T	N N	memory bandwidth	memory bandwidth
1012	T	A	20-layer	20-layer
1013	T	N N	multispeaker models	multispeaker model
1014	T	A A N	full multilingual model	full multilingual model
1015	T	N	<text	<text
1016	T	A N N	F0 Frame Error	f0 frame error
1017	T	A N	lexical toolkit	lexical toolkit
1018	T	N P N	position of the errors	position of error
1019	T	N N N	GlobalPhone Pronunciation Dictionaries	globalphone pronunciation dictionary
1020	T	A N	acoustic modeling	acoustic modeling
1021	T	N N	table lookup	table lookup
1022	T	N N N	speech recognition task	speech recognition task
1023	T	A C A N	monolingual and multilingual model	monolingual and multilingual model
1024	T	A N	Gaussian mixture	gaussian mixture
1025	T	N N P N	speech signal of bandwidth	speech signal of bandwidth
1026	T	A N	Geographic Locations	geographic location
1027	T	A	rudimentary	rudimentary
1028	T	N N	bias vectors	bias vector
1029	T	A N	similar performance	similar performance
1030	T	A N N	non-autoregressive text-to-spectrogram model	non-autoregressive text-to-spectrogram model
1031	T	N N	MRASTA filters	mrasta filter
1032	T	N P N	results of this evaluation	result of evaluation
1033	T	A N	minimal effort	minimal effort
1034	T	A N N	cross-lingual adaptation approach	cross-lingual adaptation approach
1035	T	N N N	phoneme duration prediction	phoneme duration prediction
1036	T	N N N	coder parameter vectors	coder parameter vector
1037	T	A N	unrelated languages	unrelated language
1038	T	A N N	low modulation frequencies	low modulation frequency
1039	T	N N	reference speaker	reference speaker
1040	T	N N	phone models	phone model
1041	T	A N	roman numbers	roman number
1042	T	N N	conditioning inputs	conditioning input
1043	T	N N	band aperiodicities	band aperiodicity
1044	T	A N	subjective results	subjective result
1045	T	N N	point increments	point increment
1046	T	N N	speaker recognition	speaker recognition
1047	T	A N	similar trend	similar trend
1048	T	N N N	multi-speaker TTS system	multi-speaker tts system
1049	T	N N	KL divergence	kl divergence
1050	T	N N	skip channels	skip channel
1051	T	A N	median duration	median duration
1052	T	N N	context vector	context vector
1053	T	N N	LibriSpeech model	librispeech model
1054	T	N	left-to-right	left-to-right
1055	T	N	prepositions	preposition
1056	T	N N N	voice synthesis model	voice synthesis model
1057	T	N	overfitting	overfitting
1058	T	N N	speech audio	speech audio
1059	T	N N N	Language Technologies Institute	language technology institute
1060	T	N	bigram	bigram
1061	T	N N	SUS sentences	sus sentence
1062	T	A N N N	Absolute Category Rating scale	absolute category rating scale
1063	T	N	Hausa	hausa
1064	T	N N	autoregressive inference	autoregressive inference
1065	T	N	EMIME	emime
1066	T	N N	input augmentation	input augmentation
1067	T	A N	repeated words	repeated word
1068	T	A N N	acoustic feature extraction	acoustic feature extraction
1069	T	A N	Russian percentage	russian percentage
1070	T	N N	Block diagram	block diagram
1071	T	A N	contextual constraints	contextual constraint
1072	T	N N	word length	word length
1072	V[s]	N N N	word syllable length	word syllable length
1073	T	A N	seq2seq target	seq2seq target
1074	T	N C N N	Naturalness and speaker similarity	naturalness and speaker similarity
1075	T	A N	tonal languages	tonal language
1076	T	A	unstressed	unstressed
1077	T	N N	text word	text word
1078	T	N	Saheer	saheer
1079	T	A N	linguistic descriptions	linguistic description
1080	T	N N	hop size	hop size
1081	T	N	nasal	nasal
1082	T	N N	waveform samples	waveform sample
1083	T	R	proactively	proactively
1084	T	N	portability	portability
1085	T	A N	entire pipeline	entire pipeline
1086	T	N N	alignment process	alignment process
1087	T	A N	backward encoder	backward encoder
1088	T	A N N	Automatic language recognition	automatic language recognition
1089	T	N	ParaNet-6	paranet-6
1090	T	N N	autoregressive DV3	autoregressive dv3
1091	T	A N	small dataset	small dataset
1092	T	A N	audio waveforms	audio waveform
1093	T	N N	highway network	highway network
1094	T	A N	trivial task	trivial task
1095	T	N N	attention head	attention head
1096	T	A	softsign	softsign
1097	T	N N	speech utterance	speech utterance
1098	T	N N	Language Code	language code
1099	T	N N	letter sequence	letter sequence
1100	T	N P N	thousands of speakers	thousand of speaker
1101	T	N	Bi-LSTMs	bi-lstms
1102	T	N N	speech frames	speech frame
1103	T	A N	orthographic transcripts	orthographic transcript
1104	T	N P N	Dropout with a probability	dropout with probability
1105	T	A N N	parallel waveform model	parallel waveform model
1106	T	N N	word representations	word representation
1107	T	N N	research activities	research activity
1108	T	N N	end-to-end CNN	end-to-end cnn
1109	T	N	PDFs	pdfs
1110	T	N P N	frames of speech	frame of speech
1110	V[s]	N N	speech frames	speech frame
1111	T	A N	complete system	complete system
1112	T	N N	OOV words	oov word
1113	T	N P N	sequence of phonemes	sequence of phoneme
1113	V[s]+	N N	phoneme sequence	phoneme sequence
1114	T	A N N	extensive domain expertise	extensive domain expertise
1115	T	N N	silence phoneme	silence phoneme
1116	T	N N	attention loss	attention loss
1117	T	A A N	standard cepstral features	standard cepstral feature
1118	T	N N	ASR transcriptions	asr transcription
1119	T	N N	training pipeline	training pipeline
1120	T	N	Lperc	lperc
1121	T	N	upsampling	upsampling
1122	T	A N N	one-hot character vectors	one-hot character vector
1123	T	A	language-independent	language-independent
1124	T	A	language-dependent	language-dependent
1124	V[g]	A	language-independent	language-independent
1125	T	A N N	slow inference speed	slow inference speed
1126	T	A N	universal phone	universal phone
1127	T	A	diagonal	diagonal
1128	T	N N	50k steps	50k step
1129	T	A	out-of-vocabulary	out-of-vocabulary
1130	T	N N	post-processing network	post-processing network
1130	V[s]	N N N	CBHG post-processing network	cbhg post-processing network
1131	T	N	autoregressively	autoregressively
1132	T	N	sample-by-sample	sample-by-sample
1133	T	N	LSTM-RNNs	lstm-rnns
1134	T	A N	benchmark systems	benchmark system
1135	T	A N	linguistic analysis	linguistic analysis
1136	T	N N	Heiga Zen	heiga zen
1137	T	N P N	length of the mel-spectrograms	length of mel-spectrograms
1138	T	N	Pinto	pinto
1139	T	N N	unity variance	unity variance
1140	T	N C A N	extraction and acoustic models	extraction and acoustic model
1141	T	A N N	National Science Foundation	national science foundation
1142	T	N N	Feed-Forward Transformer	feed-forward transformer
1143	T	N N	grapheme-to-phoneme model	grapheme-to-phoneme model
1143	V[s]	N N N	grapheme-to-phoneme conversion model	grapheme-to-phoneme conversion model
1144	T	N N	autoregressive WaveNet	autoregressive wavenet
1144	V[s]	A N N	Gaussian autoregressive WaveNet	gaussian autoregressive wavenet
1145	T	A N	HMM-based speech	hmm-based speech
1146	T	N N	Encoder-Decoder LSTM	encoder-decoder lstm
1147	T	A	singular	singular
1148	T	A	polyglot	polyglot
1149	T	N	multi-tandem	multi-tandem
1150	T	A N	mel-cepstral coefficients	mel-cepstral coefficient
1151	T	A N	bidirectional LSTM	bidirectional lstm
1152	T	A A N	PLP cepstral features	plp cepstral feature
1153	T	N	utterances	utterance
1154	T	N	co-occurrence	co-occurrence
1155	T	N	full-context	full-context
1156	T	N	multi-layer	multi-layer
1157	T	N	syllable	syllable
1158	T	N	transcripts	transcript
1159	T	A N	strong baselines	strong baseline
1160	T	A N	byte-based models	byte-based model
1161	T	N A N	FC-128-ReLU Bidirectional GRU	fc-128-relu bidirectional gru
1162	T	A N N	external alignment system	external alignment system
1163	T	N N	data-stress training	data-stress training
1164	T	A N N	complete input sequence	complete input sequence
1165	T	N P N N	sequence of phoneme pair	sequence of phoneme pair
1166	T	N C N P N	duration and distance of phoneme	duration and distance of phoneme
1167	T	N C N N	phoneme and mel-spectrogram sequence	phoneme and mel-spectrogram sequence
1168	T	A A N N	significant audio quality improvement	significant audio quality improvement
1169	T	N N	Corpus Construction	corpus construction
1170	T	N N	training dataset	training dataset
1171	T	A N N	latent space dimension	latent space dimension
1172	T	N C N N	language and technology expertise	language and technology expertise
1173	T	N P N	performance of the system	performance of system
1174	T	A N P N	unsupervised adaptation of TTS	unsupervised adaptation of tts
1175	T	A A N	transparent alphabetic orthographies	transparent alphabetic orthography
1176	T	A N	speaker-independent representations	speaker-independent representation
1177	T	N V A	approach is simple	approach be simple
1178	T	N N P N	MOS evaluation of speaker	mo evaluation of speaker
1179	T	A N N	receptive field size	receptive field size
1180	T	N N	Sally dataset	sally dataset
1181	T	A A N N	English neural TTS system	english neural tts system
1182	T	A N	standard corpora	standard corpus
1183	T	A N	phrasal accentuation	phrasal accentuation
1184	T	R	subjectively	subjectively
1185	T	N	high-frequency	high-frequency
1185	V[m]	A N N	high modulation frequencies	high modulation frequency
1186	T	A N	80-layer WaveNet	80-layer wavenet
1187	T	N P A N	Encoder-decoder with global attention	encoder-decoder with global attention
1188	T	A N	state-of-the-art approaches	state-of-the-art approach
1189	T	A N N	Cognitive Systems Lab	cognitive system lab
1190	T	N N	EN language	en language
1191	T	R	acoustically	acoustically
1192	T	N N	Source Language	source language
1193	T	N N	GRU cells	gru cell
1194	T	N N	self-attention network	self-attention network
1195	T	A N N	universal phone set	universal phone set
1196	T	N	joint-multigram	joint-multigram
1197	T	N	modiscation	modiscation
1198	T	N N	Charles University	charles university
1199	T	N N	autoregressive generation	autoregressive generation
1200	T	A	two-step	two-step
1201	T	N N	speaker label	speaker label
1201	V[s]	N N N	speaker identity labels	speaker identity label
1202	T	A N N	parallel mel-spectrogram generation	parallel mel-spectrogram generation
1203	T	A N	hybrid architecture	hybrid architecture
1204	T	N P N N	length of the mel-spectrogram sequence	length of mel-spectrogram sequence
1205	T	A N	language-dependent information	language-dependent information
1206	T	N C N N	prosody or background noise	prosody or background noise
1207	T	A N N	standard TTS corpora	standard tts corpus
1208	T	N P N N	problem of length mismatch	problem of length mismatch
1209	T	A N	sound units	sound unit
1210	T	N P N N	languages with single-byte characters	language with single-byte character
1211	T	A N	average gradients	average gradient
1212	T	N N N	time domain waveform	time domain waveform
1213	T	A N	cross-lingual knowledge-sharing	cross-lingual knowledge-sharing
1213	V[m]	A N N	cross-lingual parameter sharing	cross-lingual parameter sharing
1214	T	N N N	multi-space probability distributions	multi-space probability distribution
1215	T	N A N	autoregressive seq2seq model	autoregressive seq2seq model
1216	T	N N	speech file	speech file
1217	T	A N	individual components	individual component
1218	T	A N	previous timestep	previous timestep
1219	T	N P A N	CNN with residual connections	cnn with residual connection
1220	T	N V A	bytes is language-dependent	byte be language-dependent
1221	T	N	aligner	aligner
1222	T	N N	syllable nuclei	syllable nucleus
1223	T	A N	textual features	textual feature
1224	T	N N	speech content	speech content
1225	T	N C N N	text and speaker information	text and speaker information
1226	T	N N	Tundra languages	tundra language
1227	T	N N N	speech-to-speech translation projects	speech-to-speech translation project
1228	T	N N N	log magnitude spectrogram	log magnitude spectrogram
1229	T	A N	Equivalent graphemes	equivalent grapheme
1230	T	A N N	higher quality voices	high quality voice
1231	T	N P N N	result of rater comments	result of rater comment
1232	T	A N	implicit assumptions	implicit assumption
1233	T	A N N N	neural network input vector	neural network input vector
1234	T	N N	phoneme system	phoneme system
1235	T	N N N	LibriSpeech Ground truth	librispeech ground truth
1236	T	A N	dominant languages	dominant language
1237	T	N P N	remainder of the paper	remainder of paper
1238	T	N A N	Time-Delay Neural Network	time-delay neural network
1239	T	N N	error propagation	error propagation
1240	T	A A N N	hyperbolic tangent activation functions	hyperbolic tangent activation function
1241	T	N N	output data	output datum
1242	T	N P N	languages with respect	language with respect
1243	T	N P N	partitions of the space	partition of space
1244	T	N N	transfer works	transfer work
1245	T	N C A N	constraints and acoustic confusions	constraint and acoustic confusion
1246	T	N P A N	hours of audio data	hour of audio datum
1247	T	A N	low pitch	low pitch
1248	T	A N	larger databases	large database
1249	T	A N N	entire GlobalPhone corpus	entire globalphone corpus
1250	T	A	over-smoothed	over-smoothed
1251	T	N N	power spectrum	power spectrum
1252	T	N P A N	model with additional speaker	model with additional speaker
1253	T	N	homographs	homograph
1254	T	A N	reasonable quality	reasonable quality
1255	T	N N	frame level	frame level
1256	T	N N	language version	language version
1257	T	N P N	development of techniques	development of technique
1258	T	N P N P N	products of powers of the base	product of power of base
1259	T	N N	feature space	feature space
1260	T	N N N	machine translation output	machine translation output
1261	T	N V A	phoneme is higher	phoneme be high
1262	T	A N	backward decoder	backward decoder
1263	T	A N	cepstral domain	cepstral domain
1264	T	N C N N	phoneme and word error	phoneme and word error
1265	T	A N	Xerox tools	xerox tool
1266	T	A N N N	higher similarity MOS scores	high similarity mo score
1267	T	A N	location-sensitive attention	location-sensitive attention
1268	T	A N A N	critical band auditory spectrum	critical band auditory spectrum
1269	T	N N	phone class	phone class
1270	T	A N	professional recording	professional recording
1271	T	N N N N	phoneme pair error rate	phoneme pair error rate
1272	T	A N N	English word stress	english word stress
1273	T	A N	context-independent phones	context-independent phone
1274	T	N P N N	length of output spectrogram	length of output spectrogram
1275	T	A N	explicit language	explicit language
1276	T	A C A N	real and synthetic utterances	real and synthetic utterance
1277	T	N N	candidate unit	candidate unit
1278	T	N P N P N	terms of sums of products	term of sum of product
1279	T	A N N	future context information	future context information
1280	T	A N	log-linear spectrograms	log-linear spectrograms
1281	T	A N	specific speaker	specific speaker
1282	T	A A A N	single Gaussian prior distribution	single gaussian prior distribution
1283	T	N V A	pre-net is critical	pre-net be critical
1284	T	A N P N N	native speaker of the target language	native speaker of target language
1285	T	N P N	WER of this model	wer of model
1286	T	A N	Fluent CN	fluent cn
1287	T	A N	single kernel	single kernel
1288	T	N N N	WaveNet inference kernels	wavenet inference kernel
1289	T	N N	phoneme symbols	phoneme symbol
1290	T	N N	Corpus Statistic	corpus statistic
1291	T	A N N	sample-level autoregressive methods	sample-level autoregressive method
1292	T	A N	main components	main component
1293	T	N N	tanh nonlinearities	tanh nonlinearity
1294	T	A N P N	Total Number of Parameters	total number of parameter
1295	T	N N	out-of-language detection	out-of-language detection
1296	T	A N	uppermost fragment	uppermost fragment
1297	T	A N P N	large number of languages	large number of language
1298	T	A N	prosodic annotation	prosodic annotation
1299	T	N P N N	naturalness of CN speech	naturalness of cn speech
1300	T	N N	Transfer learning	transfer learning
1301	T	A N N N	Rapid Language Adaptation Toolkit	rapid language adaptation toolkit
1302	T	N N N	adversarial loss term	adversarial loss term
1303	T	A N	non-autoregressive generation	non-autoregressive generation
1304	T	A	mel-scale	mel-scale
1305	T	N N	system development	system development
1306	T	N	regularizer	regularizer
1307	T	A A N	time-dependent fundamental frequency	time-dependent fundamental frequency
1308	T	N A N	feedforward hidden layers	feedforward hidden layer
1309	T	N C N N	signal or music score	signal or music score
1310	T	A N	language-model WFSTs	language-model wfsts
1311	T	A N	min-max normalisation	min-max normalisation
1312	T	A A N N	neural network-based speech synthesis	neural network-based speech synthesis
1313	T	N	Basque	basque
1314	T	N N	regularization approach	regularization approach
1315	T	A N N	neural network structure	neural network structure
1316	T	N N	conversion system	conversion system
1317	T	N C N N	Compute and Data Facility	compute and datum facility
1318	T	N N N	word class features	word class feature
1319	T	N A N	speaker discriminative models	speaker discriminative model
1320	T	A N P N	hidden state of every layer	hidden state of layer
