#	type	pattern	pilot	lemma	freq
2056	T	N N P N	Karlsruhe Institute of Technology	karlsruhe institute of technology	2
2057	T	N N	Weight sharing	weight sharing	2
2058	T	N C N N	excitation and group delay	excitation and group delay	2
2059	T	A N P N N	hidden states of the phoneme sequence	hidden state of phoneme sequence	2
2060	T	N C N N	pitch and rhythm data	pitch and rhythm datum	2
2061	T	A N	acceptable results	acceptable result	2
2062	T	A C A N	Unsupervised and lightly-supervised learning	unsupervised and lightly-supervised learning	2
2063	T	N C N N	byte and phoneme models	byte and phoneme model	2
2064	T	N	Yarats	yarats	2
2065	T	A	desned	desned	2
2066	T	N N	training processes	training process	2
2067	T	N N	training batches	training batch	2
2068	T	N	procentn	procentn	2
2069	T	N N	speech utterances	speech utterance	2
2070	T	A N	clipping gradients	clipping gradient	2
2071	T	N	SV-EERs	sv-eers	2
2072	T	N N	broadcast news	broadcast news	2
2073	T	N	SNSF	snsf	2
2074	T	A N N	unseen word segmentation	unseen word segmentation	2
2075	T	N	MFCCs	mfccs	2
2076	T	N N	Lior Wolf	lior wolf	2
2077	T	N N	CMOS evaluation	cmos evaluation	2
2078	T	A A A N	per-input token speaker-adversarial loss	per-input token speaker-adversarial loss	2
2079	T	R	arbitrarily	arbitrarily	2
2080	T	A N	monotonous voice	monotonous voice	2
2081	T	A N N	parallel waveform generation	parallel waveform generation	2
2082	T	N P N	window of length	window of length	2
2083	T	N N N	Language Technology Workshop	language technology workshop	2
2084	T	A A A N	Bidirectional Recurrent Neural Networks	bidirectional recurrent neural network	2
2085	T	N N	WaveNet architecture	wavenet architecture	2
2086	T	A A N	bidirectional LSTM-based RNN	bidirectional lstm-based rnn	2
2087	T	N N	TTS Research	tts research	2
2088	T	N P N	hours of Mandarin	hour of mandarin	2
2089	T	A N N	parallel waveform synthesis	parallel waveform synthesis	2
2090	T	R	recursively	recursively	2
2091	T	N P N	component of the system	component of system	2
2093	T	A N	negative log	negative log	2
2094	T	N	ejωn	ejωn	2
2095	T	N	cepstrum	cepstrum	2
2096	T	N V A	layers is equal	layer be equal	2
2097	T	A N	musical score	musical score	2
2098	T	A N P N	written form of word	written form of word	2
2099	T	A A N	fluent Spanish speech	fluent spanish speech	2
2100	T	A A N	meaningful latent space	meaningful latent space	2
2101	T	N C N N	naturalness and similarity MOS	naturalness and similarity mo	2
2102	T	N N	interpolation weights	interpolation weight	2
2103	T	N N	t-SNE visualization	t-sne visualization	2
2104	T	N N	Development Tool	development tool	2
2105	T	N N N	LSP Speech Synthesis	lsp speech synthesis	2
2107	V[s]	A N N N	single TitanX Maxwell GPU	single titanx maxwell gpu	2
2108	T	A A N	professional female speaker	professional female speaker	2
2109	T	A N	single voice	single voice	2
2110	T	A N	Toby Hawker	toby hawker	2
2111	T	N V A	phone is equal	phone be equal	2
2112	T	N C A N	- or byte-based variants	- or byte-based variant	2
2113	T	N	URLs	urls	2
2114	T	N	Librivox	librivox	2
2115	T	N N	output distribution	output distribution	2
2116	T	N N	eDIKT initiative	edikt initiative	2
2117	T	A N N	major building blocks	major building block	2
2118	T	N N A N	Speaker similarity Mean Opinion	speaker similarity mean opinion	2
2119	T	A N	highest error	high error	2
2120	T	N N N N N	OGI multi-language telephone speech corpus	ogi multi-language telephone speech corpus	2
2121	T	A N	linear-scale spectrogram	linear-scale spectrogram	2
2122	T	A N N	single feed-forward pass	single feed-forward pass	2
2123	T	A N P N N	massive amounts of text data	massive amount of text datum	2
2124	T	A N	letter-based approach	letter-based approach	2
2125	T	A	Lisbon	lisbon	2
2126	T	N P A N	set of high quality	set of high quality	2
2127	T	A N	strong baselines	strong baseline	2
2128	T	A N N	high sampling rate	high sampling rate	2
2129	T	A N N	external alignment system	external alignment system	2
2130	T	N N	data-stress training	data-stress training	2
2131	T	A N N	complete input sequence	complete input sequence	2
2132	T	N P N N	sequence of phoneme pair	sequence of phoneme pair	2
2133	T	N N	Signal estimation	signal estimation	2
2134	T	N C N P N	duration and distance of phoneme	duration and distance of phoneme	2
2135	T	A A N N	significant audio quality improvement	significant audio quality improvement	2
2136	T	N N	Corpus Construction	corpus construction	2
2138	T	N C N N	language and technology expertise	language and technology expertise	2
2139	T	A A N	transparent alphabetic orthographies	transparent alphabetic orthography	2
2140	T	A N	speaker-independent representations	speaker-independent representation	2
2141	T	N V A	approach is simple	approach be simple	2
2142	T	A N N	receptive field size	receptive field size	2
2143	T	A A N N	English neural TTS system	english neural tts system	2
2144	T	A N	standard corpora	standard corpus	2
2145	T	A N	80-layer WaveNet	80-layer wavenet	2
2146	T	N P A N	Encoder-decoder with global attention	encoder-decoder with global attention	2
2147	T	N N	EN language	en language	2
2148	T	A A N N	modified short-time fourier transform	modified short-time fourier transform	2
2149	T	N N	Charles University	charles university	2
2150	T	N N	autoregressive generation	autoregressive generation	2
2151	T	A	two-step	two-step	2
2152	T	A N N	parallel mel-spectrogram generation	parallel mel-spectrogram generation	2
2153	T	N N N	opinion score studies	opinion score study	2
2154	T	N P N N	length of the mel-spectrogram sequence	length of mel-spectrogram sequence	2
2155	T	A N	language-dependent information	language-dependent information	2
2156	T	A N N	standard TTS corpora	standard tts corpus	2
2157	T	N N	Adam Polyak	adam polyak	2
2158	T	N P N N	problem of length mismatch	problem of length mismatch	2
2159	T	N P N N	languages with single-byte characters	language with single-byte character	2
2160	T	A N	cross-lingual knowledge-sharing	cross-lingual knowledge-sharing	2
2160	V[m]	A N N	cross-lingual parameter sharing	cross-lingual parameter sharing	2
2161	T	N A N	autoregressive seq2seq model	autoregressive seq2seq model	2
2162	T	N N	speech file	speech file	2
2163	T	A N	individual components	individual component	2
2164	T	A N	previous timestep	previous timestep	2
2165	T	A N	textual features	textual feature	2
2166	T	N N	Yongguo Kang	yongguo kang	2
2167	T	N C N N	text and speaker information	text and speaker information	2
2168	T	A N N	mixed mode excitation	mixed mode excitation	2
2169	T	A N	Bayesian approach	bayesian approach	2
2170	T	N N N	log magnitude spectrogram	log magnitude spectrogram	2
2171	T	A N	Equivalent graphemes	equivalent grapheme	2
2172	T	A N N	higher quality voices	high quality voice	2
2173	T	N P N N	result of rater comments	result of rater comment	2
2174	T	A N	statistical part-of-speech	statistical part-of-speech	2
2175	T	N N	phoneme system	phoneme system	2
2175	V[s]	N P A N	systems with multilingual phoneme	system with multilingual phoneme	2
2176	T	N N N	LibriSpeech Ground truth	librispeech ground truth	2
2177	T	A N	dominant languages	dominant language	2
2178	T	N P N	remainder of the paper	remainder of paper	2
2179	T	N	Laviolette	laviolette	2
2180	T	A A N N	hyperbolic tangent activation functions	hyperbolic tangent activation function	2
2181	T	N N	- TERSPEECH	- terspeech	2
2182	T	N	Nakamura	nakamura	2
2183	T	N N	transfer works	transfer work	2
2184	T	A	attentional	attentional	2
2185	T	N P A N	hours of audio data	hour of audio datum	2
2187	T	A N	larger databases	large database	2
2188	T	A N	explicit relationships	explicit relationship	2
2189	T	A N N	entire GlobalPhone corpus	entire globalphone corpus	2
2190	T	N	tures	tures	2
2191	T	N P A N	model with additional speaker	model with additional speaker	2
2192	T	A N	reasonable quality	reasonable quality	2
2193	T	N	NeurIPS	neurips	2
2194	T	N P N	development of techniques	development of technique	2
2195	T	N N	feature space	feature space	2
2196	T	A N	backward decoder	backward decoder	2
2197	T	A N	cepstral domain	cepstral domain	2
2198	T	N C N N	phoneme and word error	phoneme and word error	2
2199	T	A N	Variational inference	variational inference	2
2200	T	A N N N	higher similarity MOS scores	high similarity mo score	2
2201	T	N N	Navdeep Jaitly	navdeep jaitly	2
2202	T	A N	professional recording	professional recording	2
2203	T	N P N N	length of output spectrogram	length of output spectrogram	2
2204	T	A C A N	real and synthetic utterances	real and synthetic utterance	2
2205	T	N N	candidate unit	candidate unit	2
2206	T	A A N	Deep residual learning	deep residual learning	2
2207	T	A N N	future context information	future context information	2
2208	T	A N	specific speaker	specific speaker	2
2209	T	N C A N	- and language-independent text	- and language-independent text	2
2210	T	N	Casagrande	casagrande	2
2211	T	N P N	WER of this model	wer of model	2
2212	T	A N	single kernel	single kernel	2
2213	T	N N N	IEEE Signal Process	ieee signal process	2
2214	T	N N	phoneme symbols	phoneme symbol	2
2215	T	A N	main components	main component	2
2216	T	A N P N	large number of languages	large number of language	2
2217	T	N N	Transfer learning	transfer learning	2
2218	T	N	Kexin	kexin	2
2220	T	N	Frankel	frankel	2
2221	T	N	regularizer	regularizer	2
2222	T	N A N	feedforward hidden layers	feedforward hidden layer	2
2224	T	A N	min-max normalisation	min-max normalisation	2
2226	T	A N N	neural network structure	neural network structure	2
2227	T	N N N	word class features	word class feature	2
2228	T	A N P N	hidden state of every layer	hidden state of layer	2
2229	T	A N	Hungarian data	hungarian datum	2
2230	T	N N	thread contention	thread contention	2
2231	T	N P N C N	length of the filters and stride	length of filter and stride	2
2232	T	N N	cache thrashing	cache thrashing	2
2233	T	N P N N	estimation of model parameters	estimation of model parameter	2
2234	T	A A N	34rd Annual Meeting	34rd annual meeting	2
2235	T	N P N	hours of English	hour of english	2
2236	T	N P N N	multi-templates of speech units	multi-templates of speech unit	2
2237	T	A N N N	automatic speech recognition systems	automatic speech recognition system	2
2238	T	N P N	case of Model	case of model	2
2239	T	N P N P N	sums of products of powers	sum of product of power	2
2241	T	N N	Jitong Chen	jitong chen	2
2242	T	A N	separate word	separate word	2
2244	T	A N P N	moderate control of accent	moderate control of accent	2
2245	T	A N	Hungarian language	hungarian language	2
2246	T	R A N	previously unseen characters	previously unseen character	2
2247	T	N P N	prediction of Model	prediction of model	2
2248	T	N N	FSM toolkit	fsm toolkit	2
2249	T	N N	ASR models	asr model	2
2250	T	A N	adjectival readings	adjectival reading	2
2251	T	N N	Introduction Text-to-speech	introduction text-to-speech	2
2252	T	A N	Phonetic coverage	phonetic coverage	2
2253	T	N	SAYS%I	says%i	2
2254	T	N N	Keiichi Tokuda	keiichi tokuda	2
2255	T	A N	limited data	limited datum	2
2256	T	A N	original language	original language	2
2257	T	N N P N	beam search with width	beam search with width	2
2258	T	A A N N	recent neural TTS systems	recent neural tts system	2
2259	T	A N	speaker-specific information	speaker-specific information	2
2260	T	N V A	quality is reasonable	quality be reasonable	2
2260	V[s]	A N	reasonable quality	reasonable quality	2
2261	T	N N	Font Llitjos	font llitjos	2
2262	T	N	Egberts	egberts	2
2263	T	N N A N	Interna- tional Conference	interna - tional conference	2
2265	T	A N	final loss	final loss	2
2266	T	R A N	morphologically rich languages	morphologically rich language	2
2267	T	A A N	context-dependent acoustic models	context-dependent acoustic model	2
2268	T	N V A	rectangles are neural	rectangle be neural	2
2269	T	N P N	place of the phonemes	place of phoneme	2
2270	T	A N N	UTF-8 byte representation	utf-8 byte representation	2
2271	T	A N	generative process	generative process	2
2272	T	N	Misra	misra	2
2273	T	N N	Text Classification	text classification	2
2274	T	N A N	recognizer dependent bias	recognizer dependent bias	2
2275	T	A A N	separate acoustic model	separate acoustic model	2
2276	T	N	YELLOWKNIFE	yellowknife	2
2277	T	A C A N	Robust and Controllable Text	robust and controllable text	2
2278	T	N C A N	French and Italian recordings	french and italian recording	2
2280	T	N P N N N	series of coder parameter vectors	series of coder parameter vector	2
2281	T	A A N	single hidden layer	single hidden layer	2
2282	T	N P N	quality of voices	quality of voice	2
2283	T	N N	output audio	output audio	2
2284	T	A N N	phonemic input representation	phonemic input representation	2
2285	T	A N	syllabic consonants	syllabic consonant	2
2286	T	A N N	brittle design choices	brittle design choice	2
2287	T	N N	frame length	frame length	2
2288	T	A N	standard words	standard word	2
2289	T	N A N N	similarity Mean Opinion Score	similarity mean opinion score	2
2290	V[s]	A A N	bidirectional LSTM-based RNN	bidirectional lstm-based rnn	2
2291	T	N C N N	Griffin and Jae Lim	griffin and jae lim	2
2292	T	A N N	language-dependent input representations	language-dependent input representation	2
2293	T	A N N	best generalization performance	good generalization performance	2
2294	T	N N N	low-latency speech synthesis	low-latency speech synthesis	2
2295	T	N N	Factorization transducer	factorization transducer	2
2296	T	N N N	MLP features MRASTA	mlp feature mrasta	2
2297	T	A	ill-formed	ill-formed	2
2298	T	N N	word string	word string	2
2299	T	A N N N	single TitanX Maxwell GPU	single titanx maxwell gpu	2
2300	T	N	µtot	µtot	2
2301	T	A N	real-time applications	real-time application	2
2302	T	N P N N N	Proceedings of the IEEE Computer Society	proceeding of ieee computer society	2
2303	T	N N	Mandarin MLP	mandarin mlp	2
2304	T	A N	Empirical evaluation	empirical evaluation	2
2305	T	A N N	HMM-based text-to-speech synthesis	hmm-based text-to-speech synthesis	2
2306	T	R A N	Lightly Super-	lightly super -	2
2307	T	N N P N	autoregressive nature of the model	autoregressive nature of model	2
2308	T	A N	low-dimensional speaker	low-dimensional speaker	2
2309	T	A N	approximate first-order	approximate first-order	2
2310	T	N P N	block of rules	block of rule	2
2311	T	A A N N	Non-Autoregressive Neural Text-to-Speech Table	non-autoregressive neural text-to-speech table	2
2312	T	N C N N	synthesizer and speaker classifier	synthesizer and speaker classifier	2
2313	T	N N P N	speech synthesis with tacotron	speech synthesis with tacotron	2
2314	T	A N	correct form	correct form	2
2315	T	N N N N	multispeaker voice synthesis model	multispeaker voice synthesis model	2
2316	T	N	Giurgiu	giurgiu	2
2317	T	A N P N	large variety of languages	large variety of language	2
2318	T	A N	language-specific components	language-specific component	2
2320	T	N N	preprocessing phase	preprocessing phase	2
2321	T	N N	waveform concatenation	waveform concatenation	2
2322	T	A N	slow drawls	slow drawl	2
2323	T	N P N N	identity of the reference speaker	identity of reference speaker	2
2324	T	A N N	high quality data	high quality datum	2
2325	T	N N	evaluation data	evaluation data	2
2326	T	N N	accent transfer	accent transfer	2
2327	T	N N	syllable boundary	syllable boundary	2
2328	T	A N N N	high-quality speech synthesis system	high-quality speech synthesis system	2
2329	T	A N N	high modulation frequencies	high modulation frequency	2
2330	T	A N	multilingual voice	multilingual voice	2
2331	T	A N N	oblique case forms	oblique case form	2
2332	T	N	tems	tems	2
2333	T	N N N	Speech Audio Process	speech audio process	2
2334	T	A N	main threads	main thread	2
2335	T	N N N	state mapping techniques	state mapping technique	2
2336	T	N N	mark constructions	mark construction	2
2337	T	A N	relative position	relative position	2
2339	T	A N	spectral tilt	spectral tilt	2
2340	T	N P N N	model of text analysis	model of text analysis	2
2341	T	A A N	statistical parametric TTS	statistical parametric tts	2
2342	T	N N N	unit selection approaches	unit selection approach	2
2343	T	N N	optimization problem	optimization problem	2
2344	T	N P N N	representation of the input sequences	representation of input sequence	2
2345	T	N	Beaufays	beaufays	2
2346	T	N N N	language identification tasks	language identification task	2
2347	T	N	INTERSPEECH-ICSLP-04	interspeech-icslp-04	2
2348	T	A N	phonetic categories	phonetic category	2
2349	T	A N	effective techniques	effective technique	2
2351	T	N C N N	time and expert knowledge	time and expert knowledge	2
2352	T	N V A	languages is nontrivial	language be nontrivial	2
2353	T	N N	layer results	layer result	2
2354	T	N N	layer normalization	layer normalization	2
2355	T	A N N	cross-lingual parameter sharing	cross-lingual parameter sharing	2
2356	T	A A N	1-D convolutional filters	1-d convolutional filter	2
2357	T	A N N	Conventional TTS corpora	conventional tts corpus	2
2358	T	N C N N	CPU and GPU inference	cpu and gpu inference	2
2359	T	N N	Encoder parameter	encoder parameter	2
2360	T	N P N	degree of transfer	degree of transfer	2
2362	T	N N N	speaker identity labels	speaker identity label	2
2363	T	N	MUC-6	muc-6	2
2364	T	A N P N	central state of the model	central state of model	2
2365	T	N N N	sentence error rate	sentence error rate	2
2366	T	N N	Eliya Nachmani	eliya nachmani	2
2367	T	N N	phone durations	phone duration	2
2368	T	A N	numerical features	numerical feature	2
2369	T	N N N	text-to- speech	text-to - speech	2
2370	T	A N	median filter	median filter	2
2371	T	A N	genitive case	genitive case	2
2372	T	A N N	spectral envelope features	spectral envelope feature	2
2373	T	N	Lamel	lamel	2
2374	T	N N	model WFSTs	model wfsts	2
2375	T	N N N	training speaker diversity	training speaker diversity	2
2376	T	N	acceptor	acceptor	2
2377	T	N N N	speech synthesis networks	speech synthesis network	2
2378	T	R A N	significantly less data	significantly less datum	2
2379	T	N N	Motorola systems	motorola system	2
2380	T	N N	speaker id	speaker id	2
2381	T	A	run-time	run-time	2
2382	T	N N	Gauvain J-L	gauvain j-l	2
2383	T	N N	SST system	sst system	2
2384	T	A A N	non-autoregressive seq2seq model	non-autoregressive seq2seq model	2
2385	T	A N	English-trained MLP	english-trained mlp	2
2386	T	N N N	speech synthesis toolkit	speech synthesis toolkit	2
2387	T	N N	diphone voices	diphone voice	2
2388	T	N N	error types	error type	2
2389	T	N	Metze	metze	2
2390	T	N N	text information	text information	2
2392	T	A N	lower expectations	low expectation	2
2393	T	A A A N	neural network-based acoustic model	neural network-based acoustic model	2
2394	T	N V A	model is incapable	model be incapable	2
2395	T	N N	phrase representations	phrase representation	2
2396	T	N N	excitation signal	excitation signal	2
2397	T	N P N	subset of utterances	subset of utterance	2
2398	T	N P A N	phonemes of a conventional front-end	phoneme of conventional front-end	2
2399	T	N	pre-emphasis	pre-emphasis	2
2400	T	A N	Andrew Rosenberg	andrew rosenberg	2
2401	T	N	Ravuri	ravuri	2
2402	T	A N N	better objective results	good objective result	2
2403	T	N N	filter size	filter size	2
2404	T	A A N	2-layer residual GRU	2-layer residual gru	2
2405	T	A N	posterior distribution	posterior distribution	2
2406	T	A N N	personalized speech-to-speech translation	personalized speech-to-speech translation	2
2407	T	A N N	unlabelled speech attributes	unlabelled speech attribute	2
2408	T	A A N	multilingual phoneme-based systems	multilingual phoneme-based system	2
2409	T	A N P N N	rapid deployment of speech processing	rapid deployment of speech processing	2
2410	T	A N	common words	common word	2
2411	T	A N N	deep learning approaches	deep learning approach	2
2412	T	N C N N	hyper-parameters and network architectures	hyper-parameters and network architecture	2
2413	T	A N P N	informal comparisons of the outputs	informal comparison of output	2
2414	T	N N N	ground truth scores	ground truth score	2
2415	T	N N	Parameter estimation	parameter estimation	2
2415	V[s]	N P N N	estimation of model parameters	estimation of model parameter	2
2416	T	N N	speech transcriptions	speech transcription	2
2417	T	N N	speech representations	speech representation	2
2418	T	A N	large distance	large distance	2
2419	T	A	2008-April	2008-april	2
2420	T	N	MMSE	mmse	2
2421	T	N P N N	utterance with a reference utterance	utterance with reference utterance	2
2422	T	A	transformation-based	transformation-based	2
2423	T	N	GP-Dict	gp-dict	2
2424	T	N A N	rating synthetic speech	rating synthetic speech	2
2425	T	A N	prosodic phrasing	prosodic phrasing	2
2426	T	A N	special out-of-vocabulary	special out-of-vocabulary	2
2427	T	N N	system function	system function	2
2428	T	A	Brahmic	brahmic	2
2429	T	R	Empirically	empirically	2
2430	T	N N	interword space	interword space	2
2431	T	A N N	simple table lookup	simple table lookup	2
2433	T	N P A N	context of cross-lingual adaptation	context of cross-lingual adaptation	2
2434	T	N N N	CBHG post-processing network	cbhg post-processing network	2
2435	T	N P A N	incorporation of temporal context	incorporation of temporal context	2
2436	T	A N N	statistical speech synthesis	statistical speech synthesis	2
2437	T	N N	NVidia Titan	nvidia titan	2
2438	T	N N N N N	Input representations End-to-end TTS models	input representation end-to-end tts model	2
2439	T	A N	dimensional vector	dimensional vector	2
2440	T	N N	spectrogram features	spectrogram feature	2
2441	T	A N N N	model-based speech synthesis system	model-based speech synthesis system	2
2442	T	N A N N	Blizzard Chal- lenge	blizzard chal - lenge	2
2443	T	A A N	neural network-based system	neural network-based system	2
2444	T	A N N N	single speaker per-language variant	single speaker per-language variant	2
2445	T	N V A	classification is similar	classification be similar	2
2446	T	N N	training audio	training audio	2
2447	T	N N	density distillation	density distillation	2
2448	T	N N N	input language states	input language state	2
2449	T	A N	full dataset	full dataset	2
2450	T	A N	desirable feature	desirable feature	2
2451	T	A N	small subset	small subset	2
2452	T	N	Abdel-Hamid	abdel-hamid	2
2453	T	N N	decoder output	decoder output	2
2454	T	A	3-dim	3-dim	2
2455	T	A N	small set	small set	2
2456	T	N N N	adapta- tion	adapta - tion	2
2457	T	N V A	picture is similar	picture be similar	2
2458	T	N P A N	Comparison of objective results	comparison of objective result	2
2459	T	A N N	multilingual phoneme sets	multilingual phoneme set	2
2460	T	N N	MUSHRA test	mushra test	2
2461	T	A N	natural variability	natural variability	2
2462	T	N	EN-to-ES	en-to-es	2
2463	T	N N	Backpropagation Networks	backpropagation network	2
2464	T	N P N	off-diagonals of Table	off-diagonals of table	2
2465	T	N N	minority languages	minority language	2
2466	T	N N	evaluation sentences	evaluation sentence	2
2467	T	N	EN-to-CN	en-to-cn	2
2468	T	A N N	Site-Specific Speaker Embeddings	site-specific speaker embeddings	2
2469	T	A N	flow-based model	flow-based model	2
2470	T	A N	variational autoencoder-style	variational autoencoder-style	2
2471	T	R	distantly	distantly	2
2472	T	A N P N	National Institute of Informatics	national institute of informatic	2
2473	T	A N	Finite-state lexicon	finite-state lexicon	2
2474	T	N N N	unit selection voices	unit selection voice	2
2475	T	N P N N	component of a text-to-speech system	component of text-to-speech system	2
2476	T	A N	sigmoid nonlinearity	sigmoid nonlinearity	2
2477	T	N N N	pronunciation dictionary entry	pronunciation dictionary entry	2
2478	T	A N	Linguistic Rules	linguistic rule	2
2479	T	N	Waibel	waibel	2
2480	T	N P A N	Journal of the Acoustical Society	journal of acoustical society	2
2481	T	N C N N	identification and out-of-language detection	identification and out-of-language detection	2
2482	T	N C N N	accent and speaker identity	accent and speaker identity	2
2483	T	N N	source representations	source representation	2
2484	T	N P N	contribution of each component	contribution of component	2
2485	T	N N	attribute encoder	attribute encoder	2
2486	T	A N N	attention-based sequence-to-sequence model	attention-based sequence-to-sequence model	2
2487	T	N P N N	lack of language conventions	lack of language convention	2
2488	T	N N A N	Silicon Valley Artificial Intelligence	silicon valley artificial intelligence	2
2489	T	N N	WaveNet inputs	wavenet input	2
2491	T	N C A N	form and written form	form and written form	2
2492	T	N	Thole	thole	2
2493	T	N P A N	Quality of Synthetic Speech	quality of synthetic speech	2
2494	T	N C N N	Model and training setup	model and training setup	2
2495	T	A N	sound quality	sound quality	2
2496	T	A N N	distilled IAF vocoder	distilled iaf vocoder	2
2497	T	N N	seed models	seed model	2
2498	T	N N P N	DENSITY FUNCTION OF SPEECH	density function of speech	2
2499	T	A A N	34th International Conference	34th international conference	2
2500	T	A N N	linguistic feature vector	linguistic feature vector	2
2501	T	N N	default inputs	default input	2
2502	T	N	incl	incl	2
2503	T	A N	Yin algorithm	yin algorithm	2
2504	T	N N	demo voices	demo voice	2
2505	T	N P N	encoder of WaveVAE	encoder of wavevae	2
2506	T	N	Babuschkin	babuschkin	2
2507	T	A A N	International Phonetic Alphabet	international phonetic alphabet	2
2508	T	A A N	better acoustic model	good acoustic model	2
2509	T	R A N N	Fast high-fidelity speech synthesis	fast high-fidelity speech synthesis	2
2510	T	A N	special type	special type	2
2511	T	A N	precise pitch	precise pitch	2
2512	T	A N	aperiodic parameters	aperiodic parameter	2
2513	T	N	VSMs	vsms	2
2514	T	A N	high-level features	high-level feature	2
2515	T	N N N N	IEEE Computer Society Conference	ieee computer society conference	2
2516	T	A N	Mel-Cepstral Distortion	mel-cepstral distortion	2
2519	T	N N	Communications Department	communication department	2
2520	T	N V A	rules is labor-intensive	rule be labor-intensive	2
2521	T	N	Imai	imai	2
2522	T	N P A N	sizes of the 1D convolution	size of 1d convolution	2
2523	T	N N	MOS results	mo result	2
2524	T	A N P N	multiple speakers of each language	multiple speaker of language	2
2525	T	N N	multi-tandem systems	multi-tandem system	2
2526	T	A A N N	Swiss National Science Foundation	swiss national science foundation	2
2527	T	A A A N	Bidirectional Long Short-Term Memory	bidirectional long short-term memory	2
2528	T	A N	fully-connected networks	fully-connected network	2
2529	T	N N	input audio	input audio	2
2530	T	N P N	spelling of a word	spelling of word	2
2531	T	N N	character sequence	character sequence	2
2532	T	A N	excellent basis	excellent basis	2
2533	T	N	Ribeiro	ribeiro	2
2534	T	N P N	Probability of word	probability of word	2
2535	T	N P N N	sharing of model capacity	sharing of model capacity	2
2536	T	N C N N	Speech and Text Database	speech and text database	2
2537	T	N N	encoder-decoder framework	encoder-decoder framework	2
2538	T	A A A N	zero-mean stationary Gaussian process	zero-mean stationary gaussian process	2
2539	T	A N	glottal inverse	glottal inverse	2
2540	T	A N	phoneme-based model	phoneme-based model	2
2541	T	A N	competitive results	competitive result	2
2542	T	N	Albayzin	albayzin	2
2543	T	N N N N	phoneme duration prediction models	phoneme duration prediction model	2
2544	T	N N N	Cambridge University Press	cambridge university press	2
2545	T	A N	larger gap	large gap	2
2546	T	A N N	synthetic CN speech	synthetic cn speech	2
2547	T	N	resp	resp	2
2548	T	N P A N	module of the multilingual Bell	module of multilingual bell	2
2549	T	N N N	Naturalness MOS decreases	naturalness mo decrease	2
2550	T	N N	cross entropy	cross entropy	2
2551	T	N	Fujimura	fujimura	2
2552	T	N N	GEN models	gen model	2
2553	T	N	kilograms	kilogram	2
2554	T	N N	Daniel Griffin	daniel griffin	2
2555	T	A N	efficient training	efficient training	2
2556	T	N N	i-th mel	i-th mel	2
2557	T	A N N N	spectral feature baseline system	spectral feature baseline system	2
2558	T	N N	adaptation transforms	adaptation transform	2
2559	T	N P N	layers of FC-128-ReLU	layer of fc-128-relu	2
2560	T	A A A N	deep neural net-	deep neural net -	2
2561	T	A N N	alphabetic writing system	alphabetic writing system	2
2562	T	N N	Graphemes Embeddings	grapheme embeddings	2
2563	T	N N N	speaker similarity MOS	speaker similarity mo	2
2564	T	A A N N	NIST RT05 evaluation data	nist rt05 evaluation datum	2
2565	T	N N N	input text sequence	input text sequence	2
2566	T	N P N	Proceedings of the Workshop	proceeding of workshop	2
2567	T	N N	ral networks	ral network	2
2568	T	A N N	state-of-the-art speech recognition	state-of-the-art speech recognition	2
2569	T	A N P N	large amount of data	large amount of datum	2
2570	T	R	schematically	schematically	2
2571	T	N N	CPU kernels	cpu kernel	2
2572	T	A A A N	zero-mean white Gaussian noise	zero-mean white gaussian noise	2
2573	T	N	Brants	brant	2
2574	T	A A N N	Non-autoregressive neural machine translation	non-autoregressive neural machine translation	2
2575	T	N P N	languages of a corpus	language of corpus	2
2576	T	A N N	unsegmented sequence data	unsegmented sequence datum	2
2577	T	A N N N	cross-lingual MLP adaptation approach	cross-lingual mlp adaptation approach	2
2578	T	A N P N N	Discriminative Training of Grapheme Models	discriminative training of grapheme model	2
2579	T	A N	consistent voice	consistent voice	2
2580	T	N A N N	end-to-end generative TTS model	end-to-end generative tts model	2
2581	T	N N P N	Maxwell GPU with each iteration	maxwell gpu with iteration	2
2582	T	A N	infinite sequence	infinite sequence	2
2583	T	A N	empty phoneme	empty phoneme	2
2584	T	A N N	English speaking raters	english speaking rater	2
2585	T	N P A N	training of a multilingual model	training of multilingual model	2
2586	T	A N	finer-grained alignments	finer-grained alignment	2
2587	T	A N	interactive demos	interactive demo	2
2588	T	N N N	word syllable length	word syllable length	2
2591	T	A N	Monolingual tandem	monolingual tandem	2
2592	T	A N	initial state	initial state	2
2593	T	A N	Lspecial symbol	lspecial symbol	2
2595	T	N P N	variant of WaveNet	variant of wavenet	2
2596	T	A N	Swiss German	swiss german	2
2597	T	A A N N	low-dimensional trainable speaker embeddings	low-dimensional trainable speaker embeddings	2
2598	T	A N N	ICLR2017 workshop submission	iclr2017 workshop submission	2
2599	T	N V A	systems are sensitive	system be sensitive	2
2600	T	N A N N	Valley Artificial Intelligence Lab	valley artificial intelligence lab	2
2601	T	N N	model loss	model loss	2
2602	T	N V A	system is unusable	system be unusable	2
2603	T	N N	Resende Jr	resende jr	2
2604	T	N N	default settings	default setting	2
2605	T	N V A	setting is straightforward	setting be straightforward	2
2606	T	N N	prosody context	prosody context	2
2607	T	N	RBMs	rbms	2
2608	T	N	Neubig	neubig	2
2609	T	A N	24kHz dataset	24khz dataset	2
2610	T	N N	base Tacotron	base tacotron	2
2611	T	A N N N N	Automatic sentence selec- tion	automatic sentence selec - tion	2
2612	T	N P N	importance of training	importance of training	2
