#	type	pattern	pilot	lemma
875	T	N	ht−1	ht−1
876	T	A N	non-causal convolution	non-causal convolution
877	T	A	teacher-forced	teacher-forced
878	T	A N N N	Rapid Language Adaptation Toolkit	rapid language adaptation toolkit
879	T	N	kostra	kostra
880	T	N	Lenzo	lenzo
881	T	A N N	N-gram language models	n-gram language model
882	T	N N	attention distillation	attention distillation
883	T	N N	source speaker	source speaker
884	T	R	phonetically	phonetically
885	T	N	trigram	trigram
886	T	N	MCCs	mccs
887	T	N	bootstrap	bootstrap
888	T	A N N N	fundamental frequency prediction models	fundamental frequency prediction model
889	T	N N	system components	system component
889	V[s]	A N N	TTS System Components	tts system component
889	V[s]	N P N N	component of a text-to-speech system	component of text-to-speech system
890	T	A N	parametric system	parametric system
890	V[s]	A A N	parametric TTS system	parametric tts system
891	T	A N	residual blocks	residual block
892	T	N	EMNLP	emnlp
893	T	A N	grapheme-based model	grapheme-based model
894	T	N N	prediction errors	prediction error
895	T	A N N	subjective listening tests	subjective listening test
896	T	A N	mixed task	mixed task
897	T	A A N	International Phonetic Association	international phonetic association
898	T	N	Tech	tech
899	T	N N	autoregressive nature	autoregressive nature
899	V[s]	N N P N	autoregressive nature of the model	autoregressive nature of model
900	T	A N	raw waveform	raw waveform
901	T	A N	latent factors	latent factor
902	T	N N	den Bosch	den bosch
902	V[s]	N N N	van den Bosch	van den bosch
903	T	N V A	scores are consistent	score be consistent
904	T	N N N	Carnegie Mellon University	carnegie mellon university
905	T	N N	GALE project	gale project
906	T	A N	UTF-8 byte	utf-8 byte
907	T	N N	beam search	beam search
908	T	N N	stress pattern	stress pattern
909	T	A N	supplementary material	supplementary material
910	T	N N N	speaker encoder network	speaker encoder network
911	T	N N	training time	training time
912	T	A N	diverse speech	diverse speech
913	T	A N	lower similarity	low similarity
914	T	A N	parallel waveform	parallel waveform
915	T	N N	POS tags	po tag
916	T	N	WaveRNN	wavernn
917	T	A N	proper nouns	proper noun
918	T	A N	fictitious speakers	fictitious speaker
919	T	N	cepstra	cepstra
920	T	A N	best model	good model
920	V[s]	A A N	better acoustic model	good acoustic model
921	T	A	sub-optimal	sub-optimal
922	T	A A N	variational residual encoder	variational residual encoder
923	T	N C N N	speech and language technology	speech and language technology
924	T	A N	multiple pronunciation	multiple pronunciation
925	T	N	skidkoĭ	skidkoĭ
926	T	A N	isolated words	isolated word
927	T	N C N N	grapheme and phoneme sequences	grapheme and phoneme sequence
928	T	A N	local grammars	local grammar
929	T	N P N C N N	Alignment of Speech and Text Data	alignment of speech and text datum
930	T	N N	Noam Shazeer	noam shazeer
931	T	N N	syllable weight	syllable weight
932	T	N N	language identity	language identity
933	T	A N N	average voice model	average voice model
934	T	N N	speech samples	speech sample
935	T	N P N	types of error	type of error
935	V[s]	N N	error types	error type
936	T	A A N N	unsupervised cross-lingual speaker adaptation	unsupervised cross-lingual speaker adaptation
937	T	N P N N	terms of speech quality	term of speech quality
938	T	A N N	minimum generation error	minimum generation error
939	T	N P N	set of utterances	set of utterance
940	T	A N	hidden units	hidden unit
941	T	N N N	mel spectrogram predictions	mel spectrogram prediction
942	T	A A N	adaptive cepstral analysis	adaptive cepstral analysis
943	T	N N	output speech	output speech
944	T	N N	unit representation	unit representation
945	T	A N N	F0 Frame Error	f0 frame error
946	T	N N	synthesis time	synthesis time
947	T	N N	layer-by-layer manner	layer-by-layer manner
948	T	A N	Gaussian mixture	gaussian mixture
949	T	A N	additional inputs	additional input
950	T	A N	Academic Press	academic press
951	T	A N	top left	top left
952	T	N N N	unit selection systems	unit selection system
953	T	N N	CN raters	cn rater
954	T	N	right-to-left	right-to-left
955	T	A	WaveNet-based	wavenet-based
956	T	A N	synthetic utterances	synthetic utterance
957	T	A N	raw spectrogram	raw spectrogram
958	T	A A N	multilingual acoustic models	multilingual acoustic model
959	T	A N	mobile devices	mobile device
960	T	N	website	website
961	T	N	Weiss	weiss
962	T	N C N N	Speech and Language Processing	speech and language processing
963	T	N N	Bell Labs	bell lab
964	T	A N	hidden activation	hidden activation
965	T	N N	speech rate	speech rate
966	T	N N	decoder step	decoder step
966	V[s]	N N N	decoder time steps	decoder time step
967	T	N	Comput	comput
968	T	N N	FFT blocks	fft block
969	T	N N	highway network	highway network
970	T	N N	letter sequence	letter sequence
971	T	A	scalable	scalable
972	T	N N	development sets	development set
973	T	N	Intel	intel
974	T	A N	good generalization	good generalization
975	T	N N	TTS task	tts task
976	T	N	Gulcehre	gulcehre
977	T	N N N	text input representations	text input representation
978	T	N	Toth	toth
979	T	N N	phoneme labels	phoneme label
980	T	N	ECDF	ecdf
981	T	N N	duration sequence	duration sequence
981	V[s]	N N N	phoneme duration sequence	phoneme duration sequence
982	T	N	pronunciation	pronunciation
983	T	N N	IEEE Transactions	ieee transaction
984	T	N N	speech synthesizers	speech synthesizer
985	T	N N	RJ Skerry-Ryan	rj skerry-ryan
986	T	N	time-steps	time-steps
987	T	N	LSTM-RNN	lstm-rnn
988	T	A	Unicode	unicode
989	T	A	heuristic	heuristic
990	T	A N	numeral expansion	numeral expansion
991	T	A N	Richard Sproat	richard sproat
992	T	N N	Ying Xiao	ying xiao
993	T	A N	Gregory Diamos	gregory diamos
994	T	A N	statistical models	statistical model
995	T	A N	multilingual phoneme	multilingual phoneme
996	T	A N N	neural TTS model	neural tts model
997	T	N	Magimai-Doss	magimai-doss
998	T	N P N	duration of every phoneme	duration of phoneme
998	V[s]+	N N	phoneme duration	phoneme duration
999	T	N	lookup	lookup
1000	T	A	Sercan	sercan
1001	T	N N	adversarial training	adversarial training
1001	V[s]	N N N	domain adversarial training	domain adversarial training
1002	T	N P A N	normalization of non-standard words	normalization of non-standard word
1003	T	N N	test utterance	test utterance
1004	T	N N	posterior probabilities	posterior probability
1004	V[s]	N N N	phone posterior probabilities	phone posterior probability
1005	T	A	corpus-based	corpus-based
1006	T	N N	speech translation	speech translation
1007	T	N N	model size	model size
1008	T	N	Simple4All	simple4all
1009	T	A A N	feedforward neural network	feedforward neural network
1010	T	A	multilayer	multilayer
1011	T	A	acoustic	acoustic
1012	T	N N	speaker gender	speaker gender
1013	T	N N	Information Retrieval	information retrieval
1014	T	A N	original Tacotron	original tacotron
1015	T	N V A	results are consistent	result be consistent
1016	T	N N	configuration file	configuration file
1017	T	A N	50ms windows	50ms window
1018	T	N P N	powers of the base	power of base
1019	T	N P A N	development of multilingual speech	development of multilingual speech
1020	T	N P N	variety of speakers	variety of speaker
1021	T	N N	sample-by-sample manner	sample-by-sample manner
1022	T	A A N N	parallel neural TTS system	parallel neural tts system
1023	T	A N	male speakers	male speaker
1024	T	N N	encoder architecture	encoder architecture
1024	V[s]	A A N N	variational residual encoder architecture	variational residual encoder architecture
1025	T	N N	sequence modeling	sequence modeling
1026	T	N P N N	Proceedings of the IEEE Workshop	proceeding of ieee workshop
1027	T	N N	CPU implementation	cpu implementation
1028	T	A N	lexical renditions	lexical rendition
1029	T	A C A N	linguistic and acoustic features	linguistic and acoustic feature
1030	T	A N	token units	token unit
1031	T	A N N	high quality synthesis	high quality synthesis
1032	T	A N	Deep speaker	deep speaker
1033	T	A N	standard deviation	standard deviation
1034	T	A N N	Joint sequence model	joint sequence model
1035	T	N N	state machine	state machine
1036	T	N	Schwenk	schwenk
1037	T	A N	acoustic confusions	acoustic confusion
1038	T	N	AAAI	aaai
1039	T	N N	G2P systems	g2p system
1040	T	A N N	inverse system output	inverse system output
1041	T	A A N N	5-scale mean opinion score	5-scale mean opinion score
1042	T	A N	web-based tools	web-based tool
1043	T	N	GRUs	grus
1044	T	N A N	production parametric system	production parametric system
1045	T	N	ELDA	elda
1046	T	N N N	Signal Pro-	signal pro -
1047	T	N N N N	speech recogni- tion	speech recogni - tion
1048	T	A N N	Unicode character database	unicode character database
1049	T	N P A N	network with recurrent output	network with recurrent output
1050	T	N N	system construction	system construction
1051	T	A N N	multilingual ASR system	multilingual asr system
1052	T	A N	Quan Wang	quan wang
1053	T	N N	source signal	source signal
1054	T	N	ML-MLP	ml-mlp
1055	T	N N	voice characteristics	voice characteristic
1056	T	R	E90-D	e90-d
1057	T	A N	Technical University	technical university
1058	T	N N	rhythm data	rhythm datum
1059	T	A	IPA-based	ipa-based
1060	T	N	Kirchoff	kirchoff
1061	T	N N	network weights	network weight
1062	T	N N	feature maps	feature map
1063	T	N N	word skip	word skip
1064	T	A	language-dependent	language-dependent
1064	V[g]	A	language-independent	language-independent
1065	T	N	Prahallad	prahallad
1066	T	N N	Lake Tahoe	lake tahoe
1067	T	A	nontrivial	nontrivial
1068	T	N	numbuilder	numbuilder
1069	T	N N	regression trees	regression tree
1070	T	N N A N	input language acoustic model	input language acoustic model
1071	T	N	VoiceLoop	voiceloop
1072	T	N N N	input text encoder	input text encoder
1073	T	N N	language detection	language detection
1073	V[s]	A N N	automatic language detection	automatic language detection
1074	T	N N	recognition performance	recognition performance
1075	T	N	Agiomyrgiannakis	agiomyrgiannakis
1076	T	N N	multi-speaker Tacotron	multi-speaker tacotron
1077	T	N N	single-speaker model	single-speaker model
1078	T	N A N	Multi-speaker neural text-to-speech	multi-speaker neural text-to-speech
1079	T	A N	linear interpolation	linear interpolation
1080	T	N N	TTS training	tts training
1081	T	A A N	hyperbolic tangent units	hyperbolic tangent unit
1082	T	N P N	length of the filters	length of filter
1083	T	N C A N	utterance or whole speech	utterance or whole speech
1084	T	N N	Computer Speech	computer speech
1085	T	A A N	standard spectral features	standard spectral feature
1086	T	N	Melodia	melodia
1087	T	N	Rezende	rezende
1088	T	N N	label sequence	label sequence
1089	T	N N	LibriSpeech speakers	librispeech speaker
1090	T	N	Dauphin	dauphin
1091	T	N N	CBHG module	cbhg module
1092	T	N	mean-variance	mean-variance
1093	T	N	conv	conv
1094	T	N N	concatenation costs	concatenation cost
1095	T	N N	text transcription	text transcription
1096	T	N N	GlobalPhone speech	globalphone speech
1097	T	N N	Karen Simonyan	karen simonyan
1098	T	A N N	wrong attention alignments	wrong attention alignment
1099	T	N N N	waveform generation module	waveform generation module
1100	T	N N	word accuracy	word accuracy
1101	T	N C N N	spectral and excitation parameters	spectral and excitation parameter
1102	T	A	Bi-GRU	bi-gru
1103	T	N C N N	speaker and language factorization	speaker and language factorization
1104	T	N N	Alex Graves	alex grave
1105	T	N N	input frame	input frame
1106	T	N	Liberman	liberman
1107	T	A	median	median
1108	T	A N	recurrent initialization	recurrent initialization
1109	T	N P N	structure of this model	structure of model
1109	V[s]	N N	Model Structure	model structure
1110	T	A A N	Joint n-gram model	joint n-gram model
1111	T	N	Hwang	hwang
1112	T	N P N	batch of samples	batch of sample
1113	T	N N	input vectors	input vector
1113	V[s]	A N N N	neural network input vector	neural network input vector
1114	T	N N	attention module	attention module
1115	T	N N	Lexicon construction	lexicon construction
1116	T	A N	multiple threads	multiple thread
1117	T	N P N	terms of CER	term of cer
1118	T	A N N	fundamental frequency model	fundamental frequency model
1118	V[s]	A N N N	fundamental frequency prediction models	fundamental frequency prediction model
1119	T	A N	Swiss French	swiss french
1120	T	N N	grant agreement	grant agreement
1121	T	N N	phoneme embeddings	phoneme embeddings
1122	T	A N	Yutian Chen	yutian chen
1123	T	A N N	multilingual language models	multilingual language model
1124	T	N N	VCTK model	vctk model
1125	T	N	Auli	auli
1126	T	A N	phonetic component	phonetic component
1127	T	N	Taigman	taigman
1128	T	N N	Mandarin ASR	mandarin asr
1129	T	N N	Encoder-Decoder Bi-LSTM	encoder-decoder bi-lstm
1130	T	N N A N	Computa- tional Linguistics	computa - tional linguistics
1131	T	N P N N	amount of adaptation data	amount of adaptation datum
1132	T	N N N	end-to-end TTS systems	end-to-end tts system
1133	T	N	Nguyen	nguyen
1134	T	A N	unnatural pauses	unnatural pause
1135	T	N	Sivadas	sivadas
1136	T	N N N	Speech Technology Research	speech technology research
1137	T	N N N	Similarity Naturalness Similarity	similarity naturalness similarity
1138	T	A N N	fundamental frequency contour	fundamental frequency contour
1139	T	A N N	DNN-based speech synthesis	dnn-based speech synthesis
1140	T	A A N	1D convolutional network	1d convolutional network
1141	T	N	ASRU	asru
1142	T	N	Yamagishi	yamagishi
1142	V[m]	N N N	Yam- agishi	yam - agishi
1143	T	N	ct−1	ct−1
1144	T	A N A N	Open Source Neural Network	open source neural network
1145	T	A N	long phonemes	long phoneme
1146	T	N P N	rest of this paper	rest of paper
1147	T	N N	adversarial classifier	adversarial classifier
1147	V[s]	N N N	adversarial speaker classifier	adversarial speaker classifier
1148	T	N N	phoneme side	phoneme side
1149	T	A N	multilingual database	multilingual database
1150	T	R	optionally	optionally
1151	T	A N N	Sercan O Arik	sercan o arik
1152	T	N N	memory bandwidth	memory bandwidth
1153	T	A A N	full multilingual model	full multilingual model
1154	T	N	<text	<text
1155	T	N	Ikbal	ikbal
1156	T	A N	Neural voice	neural voice
1157	T	N P N	position of the errors	position of error
1158	T	N N N	GlobalPhone Pronunciation Dictionaries	globalphone pronunciation dictionary
1159	T	N N P N	speech signal of bandwidth	speech signal of bandwidth
1160	T	A N	Geographic Locations	geographic location
1161	T	A N	similar performance	similar performance
1162	T	A N N	non-autoregressive text-to-spectrogram model	non-autoregressive text-to-spectrogram model
1163	T	N N	MRASTA filters	mrasta filter
1164	T	N P N	results of this evaluation	result of evaluation
1165	T	N N N	phoneme duration prediction	phoneme duration prediction
1166	T	N N N	coder parameter vectors	coder parameter vector
1167	T	A N	unrelated languages	unrelated language
1168	T	N	COLING	coling
1169	T	A	NIST	nist
1170	T	N N	phoneme recognizers	phoneme recognizer
1171	T	N	Sengupta	sengupta
1172	T	A N	roman numbers	roman number
1173	T	N N	conditioning inputs	conditioning input
1174	T	N	Dhariwal	dhariwal
1175	T	N N N	multi-speaker TTS system	multi-speaker tts system
1176	T	N N	KL divergence	kl divergence
1177	T	N N	context vector	context vector
1178	T	N	prepositions	preposition
1179	T	N N N	voice synthesis model	voice synthesis model
1180	T	N	overfitting	overfitting
1181	T	N N N	pl e Speaker	pl e speaker
1182	T	N	Trask	trask
1183	T	N N	SUS sentences	sus sentence
1184	T	A N N N	Absolute Category Rating scale	absolute category rating scale
1185	T	A N	Nal Kalchbrenner	nal kalchbrenner
1186	T	N N	input augmentation	input augmentation
1187	T	A N	repeated words	repeated word
1188	T	A N	Russian percentage	russian percentage
1189	T	N	logF0	logf0
1190	T	N C N N	Naturalness and speaker similarity	naturalness and speaker similarity
1191	T	N	nasal	nasal
1192	T	N N	waveform samples	waveform sample
1193	T	A A N	latent variable model	latent variable model
1194	T	N	ParaNet-6	paranet-6
1195	T	A N	small dataset	small dataset
1196	T	A N	Jose Sotelo	jose sotelo
1197	T	N N	attention head	attention head
1198	T	A	softsign	softsign
1199	T	N N	Language Code	language code
1200	T	N	Bi-LSTMs	bi-lstms
1201	T	N N	speech frames	speech frame
1202	T	A N	orthographic transcripts	orthographic transcript
1203	T	N P N	Dropout with a probability	dropout with probability
1204	T	N N	word representations	word representation
1205	T	N	Höge	höge
1206	T	N N	end-to-end CNN	end-to-end cnn
1207	T	N N	speaker-	speaker -
1208	T	N N	attention loss	attention loss
1209	T	N N	ASR transcriptions	asr transcription
1210	T	N	upsampling	upsampling
1211	T	N N	Output gate	output gate
1212	T	A N N	one-hot character vectors	one-hot character vector
1213	T	N	Technol	technol
1214	T	N N	Ryan Prenger	ryan prenger
1215	T	A N N	neural network input	neural network input
1216	T	N N	reference data	reference datum
1217	T	A N	linear transformation	linear transformation
1218	T	A	laborious	laborious
1219	T	A N P N	Annual Meeting of the Association	annual meeting of association
1220	T	R	acoustically	acoustically
1221	T	N N	G2P model	g2p model
1222	T	N N	state distributions	state distribution
1223	T	N	Polyak	polyak
1224	T	N N	language-	language -
1225	T	N N	LJSpeech dataset	ljspeech dataset
1226	T	A	knowledge-based	knowledge-based
1227	T	N N	source-filter model	source-filter model
1228	T	A N	cross-lingual transfer	cross-lingual transfer
1229	T	N N	Kundan Kumar	kundan kumar
1230	T	N N	ASR studies	asr study
1231	T	N	FSTs	fsts
1232	T	A N	discriminative models	discriminative model
1232	V[s]	N A N	speaker discriminative models	speaker discriminative model
1233	T	A N	Mechanical Turk	mechanical turk
1234	T	A N	similar results	similar result
1235	T	A N	informal comparisons	informal comparison
1235	V[s]	A N P N	informal comparisons of the outputs	informal comparison of output
1236	T	N P N	area of research	area of research
1237	T	N N	Adam Coates	adam coates
1238	T	N N	text transcript	text transcript
1239	T	N N N	unit selection technique	unit selection technique
1240	T	A N N	Unsupervised style modeling	unsupervised style modeling
1241	T	A	fixed-dimensional	fixed-dimensional
1242	T	A N	faster convergence	fast convergence
1243	T	N	latten	latten
1244	T	A N	companion webpage	companion webpage
1245	T	N N	WaveNet vocoder	wavenet vocoder
1246	T	A N	Parallel wave	parallel wave
1247	T	A N	manual intervention	manual intervention
1248	T	N	Zissman	zissman
1249	T	N P N N	amount of text data	amount of text datum
1250	T	A	reverse	reverse
1251	T	N N N N	speech recog- nition	speech recog - nition
1252	T	N N	kernel sizes	kernel size
1253	T	N N	Bordeaux Dr	bordeaux dr
1254	T	A N N	professional voice actors	professional voice actor
1255	T	A N	Audio Speech	audio speech
1256	T	N P N	terms of naturalness	term of naturalness
1257	T	N N	CBHG encoder	cbhg encoder
1258	T	A N	posterior features	posterior feature
1259	T	N	Barra-Chicote	barra-chicote
1260	T	N N	word pronunciation	word pronunciation
1261	T	N P N N	evaluation of speaker similarity	evaluation of speaker similarity
1262	T	N N	Dzmitry Bahdanau	dzmitry bahdanau
1263	T	N	params	params
1264	T	A	64-dim	64-dim
1265	T	A N N	Human Language Technology	human language technology
1266	T	A N	latent characteristics	latent characteristic
1267	T	N N N	attention error analysis	attention error analysis
1268	T	N N	inference process	inference process
1269	T	A A N	flow-based generative network	flow-based generative network
1270	T	N	Gauvain	gauvain
1271	T	N N	speaker voice	speaker voice
1272	T	A N	oblique case	oblique case
1273	T	N P N N N	sequence of log-mel spectrogram frames	sequence of log-mel spectrogram frame
1274	T	N N	crowdMOS toolkit	crowdmos toolkit
1275	T	N	TDNN	tdnn
1276	T	A N	Gaussian filter	gaussian filter
1277	T	N N	kHz audio	khz audio
1278	T	N A N	multi-speaker Deep Voice	multi-speaker deep voice
1279	T	A N N	subjective evaluation test	subjective evaluation test
1280	T	A N	capitalized words	capitalized word
1281	T	N N	IPA symbols	ipa symbol
1282	T	N P A N	output of the multilingual MLP	output of multilingual mlp
1283	T	A N	conventional approaches	conventional approach
1284	T	N N N	phoneme duration sequence	phoneme duration sequence
1285	T	A N	high naturalness	high naturalness
1286	T	N N	language mismatch	language mismatch
1287	T	N	Oura	oura
1288	T	N	LS-Other	ls-other
1289	T	N	E2E-Prosody	e2e-prosody
1290	T	N N	one-hot vector	one-hot vector
1291	T	N C N N	training and development subsets	training and development subset
1292	T	N N	recording script	recording script
1293	T	N N	similarity score	similarity score
1293	V[s]	N N N	similarity MOS scores	similarity mo score
1294	T	A N	extra input	extra input
1295	T	N V A	pronunciations are correct	pronunciation be correct
1296	T	A N N	lowest similarity MOS	low similarity mo
1297	T	A N	perceptual quality	perceptual quality
1298	T	N	full-context	full-context
1299	T	A	sample-level	sample-level
1300	T	A N P N	parametric representation of speech	parametric representation of speech
1301	T	N	pre-processing	pre-processing
1302	T	N N	Bell Laboratories	bell laboratory
1303	T	N N	rater instructions	rater instruction
1304	T	A A N N	crowdsourced Mean Opinion Score	crowdsourced mean opinion score
1305	T	A A N	statistical parametric approaches	statistical parametric approach
1306	T	N N	source text	source text
1307	T	A N N	inverse autoregressive flow	inverse autoregressive flow
1308	T	N	Grangier	grangier
1309	T	N	Salimans	salimans
1310	T	N N	- formance	- formance
1311	T	N	Ioffe	ioffe
1312	T	A N	neural speaker	neural speaker
1312	V[s]	N A N	end-to-end neural speaker	end-to-end neural speaker
1313	T	N N	phoneme string	phoneme string
1314	T	N N	TTS output	tts output
1315	T	N N	FFT size	fft size
1316	T	A N	rare words	rare word
1317	T	N N	syllable structure	syllable structure
1318	T	N A N	vanilla seq2seq model	vanilla seq2seq model
1319	T	N N	hyperparameter optimization	hyperparameter optimization
1320	T	N P A N	scratch with random initialization	scratch with random initialization
1321	T	N	encoder-attention-decoder	encoder-attention-decoder
1322	T	N N N	multi-speaker speech synthesis	multi-speaker speech synthesis
1323	T	N N N	Number Lexicon transducer	number lexicon transducer
1324	T	A	logographic	logographic
1325	T	A A N	latent semantic analysis	latent semantic analysis
1326	T	A N	parallel vocoder	parallel vocoder
1326	V[s]	A A N	parallel neural vocoder	parallel neural vocoder
1327	T	N	Noury	noury
1328	T	A N N	deep belief networks	deep belief network
1329	T	N N N	domain adversarial training	domain adversarial training
1330	T	N N	percentage expression	percentage expression
1331	T	A	hand-engineered	hand-engineered
1332	T	N N	word forms	word form
1333	T	A N	Light Supervision	light supervision
1334	T	N N P N	classification accuracy of a speaker	classification accuracy of speaker
1335	T	N	SAMPA	sampa
1336	T	N	runtime	runtime
1337	T	N N	learning rate	learning rate
1338	T	N	unigram	unigram
1339	T	A	extensible	extensible
1340	T	A N	previous section	previous section
1341	T	N N	Aaron Courville	aaron courville
1342	T	N N	emission probabilities	emission probability
1343	T	N N N	Naturalness Similarity Naturalness	naturalness similarity naturalness
1344	T	A N	real speakers	real speaker
1345	T	R	computationally	computationally
1346	T	N N	data resources	datum resource
1347	T	N	Sainath	sainath
1348	T	A	speaker-discriminative	speaker-discriminative
1349	T	A N N	conversational speech recognition	conversational speech recognition
1350	T	A	20-layer	20-layer
1351	T	N N	multispeaker models	multispeaker model
1352	T	A N	lexical toolkit	lexical toolkit
1353	T	N N	table lookup	table lookup
1354	T	N N	Voice fitting	voice fitting
1355	T	A N N	Gaussian mixture models	gaussian mixture model
1356	T	A	rudimentary	rudimentary
1357	T	N N	bias vectors	bias vector
1358	T	A N	minimal effort	minimal effort
1359	T	N	Henter	henter
1360	T	A N N	low modulation frequencies	low modulation frequency
1361	T	N N	band aperiodicities	band aperiodicity
1362	T	A N	subjective results	subjective result
1363	T	N N	IEEE ICASSP	ieee icassp
1364	T	N N	point increments	point increment
1365	T	N N	Master thesis	master thesis
1366	T	A N	similar trend	similar trend
1367	T	N N	skip channels	skip channel
1368	T	A N	median duration	median duration
1369	T	N N	LibriSpeech model	librispeech model
1370	T	N	left-to-right	left-to-right
1371	T	N N	transform mapping	transform mapping
1372	T	N	bigram	bigram
1373	T	N	Hausa	hausa
1374	T	N N	autoregressive inference	autoregressive inference
1375	T	N N	Sharan Narang	sharan narang
1376	T	A	Xian	xian
1377	T	A N N	acoustic feature extraction	acoustic feature extraction
1378	T	N N	Block diagram	block diagram
1379	T	A N	contextual constraints	contextual constraint
1380	T	N N	word length	word length
1380	V[s]	N N N	word syllable length	word syllable length
1381	T	A N	seq2seq target	seq2seq target
1382	T	A N	tonal languages	tonal language
1383	T	A	unstressed	unstressed
1384	T	A	automated	automated
1385	T	N N	text word	text word
1386	T	R A N	semantically unpredictable sentences	semantically unpredictable sentence
1387	T	A N	linguistic descriptions	linguistic description
1388	T	N N	hop size	hop size
1389	T	R	proactively	proactively
1390	T	N	Shoeybi	shoeybi
1391	T	A N	entire pipeline	entire pipeline
1392	T	N N	alignment process	alignment process
1393	T	A N	backward encoder	backward encoder
1394	T	A N	articulatory features	articulatory feature
1395	T	A N	multilayer perceptron	multilayer perceptron
1396	T	N N	autoregressive DV3	autoregressive dv3
1397	T	A N	audio waveforms	audio waveform
1398	T	N N	model performance	model performance
1399	T	N P N	thousands of speakers	thousand of speaker
1400	T	A N N	parallel waveform model	parallel waveform model
1401	T	A N	statistical approaches	statistical approach
1401	V[s]	A A N	statistical parametric approaches	statistical parametric approach
1402	T	N N	research activities	research activity
1403	T	A A N	big red apple	big red apple
1404	T	N	PDFs	pdfs
1405	T	A A N	short untranscribed sample	short untranscribed sample
1406	T	N A A N	Memory Recurrent Neural Networks	memory recurrent neural network
1407	T	N P N	frames of speech	frame of speech
1407	V[s]	N N	speech frames	speech frame
1408	T	A N	complete system	complete system
1409	T	N N	OOV words	oov word
1410	T	N P N	sequence of phonemes	sequence of phoneme
1410	V[s]+	N N	phoneme sequence	phoneme sequence
1411	T	A N N	extensive domain expertise	extensive domain expertise
1412	T	N	Lnumbers	lnumbers
1413	T	N N	silence phoneme	silence phoneme
1414	T	A N N	deep network training	deep network training
1415	T	A A N	standard cepstral features	standard cepstral feature
1416	T	N	Socher	socher
1417	T	N N N	End-to-End Speech Recognition	end-to-end speech recognition
1418	T	N N	training pipeline	training pipeline
1419	T	N	Lperc	lperc
1420	T	N C N N	Synthesis and Cross-Language Voice	synthesis and cross-language voice
1421	T	A N	Sander Dieleman	sand dieleman
1422	T	A N	context-independent phones	context-independent phone
1423	T	A N N	slow inference speed	slow inference speed
1424	T	A N	universal phone	universal phone
1425	T	N N	50k steps	50k step
1426	T	N	autoregressively	autoregressively
1427	T	A N N	concatenative speech synthesis	concatenative speech synthesis
1428	T	A N	linguistic analysis	linguistic analysis
1429	T	N N	generation module	generation module
1429	V[s]	N N N	waveform generation module	waveform generation module
1430	T	N P N	length of the mel-spectrograms	length of mel-spectrograms
1431	T	N N	phoneme recognition	phoneme recognition
1432	T	A N	tional Conference	tional conference
1433	T	A N N	National Science Foundation	national science foundation
1434	T	A N	spectral parameters	spectral parameter
1435	T	N N	Feed-Forward Transformer	feed-forward transformer
1436	T	N N	autoregressive WaveNet	autoregressive wavenet
1436	V[s]	A N N	Gaussian autoregressive WaveNet	gaussian autoregressive wavenet
1437	T	A	singular	singular
1438	T	N	harmonics	harmonic
1439	T	A	diagonal	diagonal
1440	T	N N	ISCA SSW5	isca ssw5
1441	T	A	out-of-vocabulary	out-of-vocabulary
1442	T	N N	post-processing network	post-processing network
1442	V[s]	N N N	CBHG post-processing network	cbhg post-processing network
1443	T	N	sample-by-sample	sample-by-sample
1444	T	A N	benchmark systems	benchmark system
1445	T	N N	unity variance	unity variance
1446	T	N N	grapheme-to-phoneme model	grapheme-to-phoneme model
1446	V[s]	N N N	grapheme-to-phoneme conversion model	grapheme-to-phoneme conversion model
1447	T	N N	Encoder-Decoder LSTM	encoder-decoder lstm
1448	T	A N	mel-cepstral coefficients	mel-cepstral coefficient
1449	T	A A N	PLP cepstral features	plp cepstral feature
1450	T	N	utterances	utterance
1450	V[m]	A N N	utter- ance	utter - ance
1451	T	N	co-occurrence	co-occurrence
1452	T	A	linguistic	linguistic
1453	T	N	lexicon	lexicon
1454	T	A	language-independent	language-independent
1455	T	N	syllable	syllable
1456	T	A	real-time	real-time
1457	T	N	transcripts	transcript
1458	T	A N	byte-based models	byte-based model
1459	T	N	tamura	tamura
1460	T	N A N	FC-128-ReLU Bidirectional GRU	fc-128-relu bidirectional gru
1461	T	N N	Speaker interpolation	speaker interpolation
1462	T	N C N N	phoneme and mel-spectrogram sequence	phoneme and mel-spectrogram sequence
1463	T	A N N	latent space dimension	latent space dimension
1464	T	N P N	performance of the system	performance of system
1465	T	A N P N	unsupervised adaptation of TTS	unsupervised adaptation of tts
1466	T	N	Papir	papir
1467	T	N N	representation learning	representation learning
1468	T	N N P N	MOS evaluation of speaker	mo evaluation of speaker
1469	T	N N	Sally dataset	sally dataset
1470	T	N N N	speaker reference utterances	speaker reference utterance
1471	T	N	Macherey	macherey
1472	T	N N	Shubho Sengupta	shubho sengupta
1473	T	N	to-speech	to-speech
1474	T	A N	Oliver Watts	olive watt
1475	T	A N	phrasal accentuation	phrasal accentuation
1476	T	R	subjectively	subjectively
1477	T	N	high-frequency	high-frequency
1477	V[m]	A N N	high modulation frequencies	high modulation frequency
1478	T	A N	state-of-the-art approaches	state-of-the-art approach
1479	T	A N N	Cognitive Systems Lab	cognitive system lab
1480	T	N N	Source Language	source language
1481	T	N N	GRU cells	gru cell
1482	T	N N N	end-to-end prosody transfer	end-to-end prosody transfer
1483	T	N N	ACM Trans	acm trans
